<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
K6K,DBXT S&P500 US$,D,20110622,20.0100,20.0100,20.0100,20.0100,0,0
K6K,DBXT S&P500 US$,D,20110623,20.2700,20.2700,20.2700,20.2700,1000,0
K6K,DBXT S&P500 US$,D,20110624,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110627,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110628,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110629,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110630,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110701,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110704,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110705,20.2700,20.2700,20.2700,20.2700,0,0
K6K,DBXT S&P500 US$,D,20110706,21.2400,21.2400,21.2400,21.2400,250,0
K6K,DBXT S&P500 US$,D,20110707,21.2400,21.2400,21.2400,21.2400,0,0
K6K,DBXT S&P500 US$,D,20110708,21.2400,21.2400,21.2400,21.2400,0,0
K6K,DBXT S&P500 US$,D,20110711,21.2400,21.2400,21.2400,21.2400,0,0
K6K,DBXT S&P500 US$,D,20110712,21.2400,21.2400,21.2400,21.2400,0,0
K6K,DBXT S&P500 US$,D,20110713,20.9500,20.9500,20.9400,20.9400,50,0
K6K,DBXT S&P500 US$,D,20110714,21.0500,21.0500,21.0500,21.0500,100,0
K6K,DBXT S&P500 US$,D,20110715,21.0500,21.0500,21.0500,21.0500,0,0
K6K,DBXT S&P500 US$,D,20110718,21.0500,21.0500,21.0500,21.0500,0,0
K6K,DBXT S&P500 US$,D,20110719,21.0500,21.0500,21.0500,21.0500,0,0
K6K,DBXT S&P500 US$,D,20110720,21.0500,21.0500,21.0500,21.0500,0,0
K6K,DBXT S&P500 US$,D,20110721,21.0500,21.0500,21.0500,21.0500,0,0
K6K,DBXT S&P500 US$,D,20110722,21.0500,21.0500,21.0500,21.0500,0,0
K6K,DBXT S&P500 US$,D,20110725,21.1300,21.1300,21.1280,21.1280,250,0
K6K,DBXT S&P500 US$,D,20110726,21.1300,21.1300,21.1300,21.1300,0,0
K6K,DBXT S&P500 US$,D,20110727,21.1300,21.1300,21.1300,21.1300,0,0
