<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
O9B,DBXT MSASPAC US$,D,20141023,3.8600,3.8600,3.8600,3.8600,0,0
O9B,DBXT MSASPAC US$,D,20141024,3.8500,3.8500,3.8500,3.8500,0,0
O9B,DBXT MSASPAC US$,D,20141027,3.8600,3.8600,3.8600,3.8600,0,0
O9B,DBXT MSASPAC US$,D,20141028,3.8900,3.8900,3.8900,3.8900,0,0
O9B,DBXT MSASPAC US$,D,20141029,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20141030,3.9200,3.9200,3.9200,3.9200,0,0
O9B,DBXT MSASPAC US$,D,20141031,3.9600,3.9600,3.9600,3.9600,0,0
O9B,DBXT MSASPAC US$,D,20141103,3.9400,3.9400,3.9400,3.9400,9800,0
O9B,DBXT MSASPAC US$,D,20141104,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20141105,3.9000,3.9000,3.9000,3.9000,0,0
O9B,DBXT MSASPAC US$,D,20141106,3.8900,3.8900,3.8900,3.8900,0,0
O9B,DBXT MSASPAC US$,D,20141107,3.8800,3.8800,3.8800,3.8800,0,0
O9B,DBXT MSASPAC US$,D,20141110,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20141111,3.9100,3.9100,3.9100,3.9100,0,0
O9B,DBXT MSASPAC US$,D,20141112,3.9100,3.9100,3.9100,3.9100,0,0
O9B,DBXT MSASPAC US$,D,20141113,3.9200,3.9200,3.9200,3.9200,0,0
O9B,DBXT MSASPAC US$,D,20141114,3.9200,3.9200,3.9200,3.9200,0,0
O9B,DBXT MSASPAC US$,D,20141117,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141118,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141119,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141120,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141121,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141124,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141125,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141126,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141127,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141128,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141201,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141202,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141203,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141204,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20141205,3.8700,3.8700,3.8700,3.8700,400,0
O9B,DBXT MSASPAC US$,D,20141208,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141209,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141210,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141211,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141212,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141215,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141216,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141217,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141218,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141219,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141222,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141223,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20141224,3.7800,3.7800,3.7800,3.7800,10,0
O9B,DBXT MSASPAC US$,D,20141226,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20141229,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20141230,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20141231,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150102,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150105,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150106,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150107,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150108,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150109,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150112,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150113,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150114,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20150115,3.7800,3.7800,3.7800,3.7800,0,0
